AS Number,Community Value Type,Community Value Numeric,Community Value Pattern,Semantic Type,Semantic Sub Type,Semantic Text,Conforming
6695,explicit,42708,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,42861,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,42927,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,42965,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,43341,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,43350,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,43376,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,43407,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,43509,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,43531,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,43541,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,43561,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,43646,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,43727,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,43852,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,43996,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,44020,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,44050,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,44053,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,44066,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,44217,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,44356,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,44418,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,44444,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,44654,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,44788,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,44843,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,44943,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,44981,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,45102,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,45204,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,45352,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,45758,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,4589,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,4637,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,46489,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,4651,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,4657,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,46786,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,47169,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,47195,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,47215,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,47297,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,47441,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,47447,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,47541,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,47605,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,47622,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,4766,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,47692,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,47764,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,47869,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,47872,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,4788,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,47927,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,48166,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,48173,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,48200,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,48293,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,48297,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,48362,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,4837,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,48484,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,48526,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,49009,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,49024,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,49218,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,49405,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,49505,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,49544,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,49605,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,49697,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,50010,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,50020,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,50061,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,50245,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,50324,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,50384,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,50469,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,50472,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,50533,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,50629,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,50673,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,50683,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,50837,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,50923,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,51167,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,51184,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,51254,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,51324,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,51468,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,51483,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,51531,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,51795,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,51852,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,51862,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,52041,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,52320,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,53264,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,53889,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5391,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5400,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5404,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5409,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5410,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,54104,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,54113,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5413,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5430,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,54312,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5466,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5483,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,54994,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,55195,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5521,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,553,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5539,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5541,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5563,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5578,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,55805,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,55818,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,55819,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5588,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5603,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5605,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,56357,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,56630,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,56654,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,56665,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,57043,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,57119,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,5713,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,57344,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,57463,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,57724,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,57928,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,57976,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,58010,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,58243,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,58453,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,58511,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,59318,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,59507,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,59605,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,59655,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,59796,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,60169,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,60294,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,60350,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,60447,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,60501,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,60522,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,60764,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,60822,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6083,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,60868,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,61157,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,61244,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,61266,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,61317,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,61438,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,61955,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,62023,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,62044,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,62336,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,62363,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,62955,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,63199,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,63949,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,63971,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,64049,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6412,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6461,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,65003,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,65004,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,65006,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6507,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,65281,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,65535,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6659,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,666,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6661,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6663,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6666,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6667,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6682,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6695,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6697,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6717,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6724,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6730,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6735,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6762,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6774,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,680,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6805,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6830,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6866,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6876,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6900,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6908,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6910,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,6939,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,702,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,714,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,7342,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,7363,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,7713,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8075,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8218,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8220,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8222,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8262,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8302,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8304,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8308,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8319,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8339,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8359,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8365,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8374,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8391,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8400,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8403,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8422,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8426,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8447,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8452,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8462,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8468,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8469,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8473,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8513,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8529,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8544,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8551,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8560,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8591,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8596,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8632,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8641,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8648,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8657,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8674,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8677,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8708,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8717,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8732,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8741,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8744,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8757,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8763,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8764,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8767,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8778,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8781,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8804,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8821,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8823,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8839,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8851,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8859,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8866,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8878,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8879,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8881,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8926,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8928,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8932,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8966,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,8972,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9002,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9009,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9022,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9029,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9036,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9038,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9044,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9050,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9063,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9066,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9116,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9119,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9121,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9145,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9189,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9197,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9211,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9304,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9318,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9329,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9381,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9498,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9583,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6695,explicit,9999,,tag,loc,"2-DE,3-Frankfurt-am-Main",True
6777,explicit,10026,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,10310,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,109,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,1101,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,1103,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,11179,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,112,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,1126,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,1136,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,1140,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,1200,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12041,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12189,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12301,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12306,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12310,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12322,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12327,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12329,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12350,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12355,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12389,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,1239,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12399,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,1241,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12414,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,1248,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12496,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12552,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,1257,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12578,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12615,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12634,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12637,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12654,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,1267,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12695,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12713,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12714,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,1273,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12731,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12759,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12779,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12849,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12850,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12859,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12871,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12874,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12876,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12883,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12902,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12931,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12989,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,1299,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,12993,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,13002,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,13030,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,13049,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,13101,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,13122,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,13157,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,13184,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,13193,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,13213,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,13237,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,13238,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,13249,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,132536,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,13285,,tag,loc,"2-NL,3-amsterdam",True
6777,explicit,132876,,tag,loc,"2-NL,3-amsterdam",True
